643137,3356297,20
3356303,3356305,20
1673002366,2870447346,20
2870447346,2870447345,20
2870447345,1002564047,20
1002564047,3359685792,20
3359685792,930199001,50
930199001,3359685993,50
3359685993,2641953290,20
2641953290,21677564,20
21677564,930199019,50
930199019,2607283315,50
2607283315,930199012,20
930199012,930198965,20
930198965,304020020,20
304020020,2606419155,20
2606419155,930198962,20
930198962,21677563,20
21677563,969210600,20
969210600,3356300,20
1837673655,2870436528,20
2870436528,2870436524,20
2870436524,766081084,20
766081084,4492349147,20
4492349147,1674303176,20
1674303176,3870599378,20
3356300,1496838998,20
1687139143,1984539846,10
1984539846,1502895994,20
1502895994,3777653168,20
3450926,1495994543,20
1495994543,3450925,20
1984494903,3634978,20
3636168,1984539911,50
3356361,1687140454,50
1687140454,2044771612,10
2044771612,3560125,10
3450932,3353247,20
3353247,3353238,30
3353238,2772229041,30
3692923,1002563945,20
1002563945,3353248,20
3353248,2506318163,20
3353248,3353249,20
3353249,3353250,30
3353250,3353252,30
3353236,3353237,30
3353239,3353238,30
3353238,2506318257,50
3560606,3353250,50
3353253,3353252,30
3353188,3353187,20
3353187,3353186,50
3353190,3353191,20
3353191,2870447372,50
2870447372,2870447368,50
2870447368,3353192,50
3353192,3351356,50
1983745972,1983746007,20
1983746007,1798412992,20
1798412992,3353187,20
3353187,1983745930,20
1983745930,3353190,20
3353193,3695858,20
1002564096,1002564062,20
1002564062,2368910037,20
3353207,3353208,20
3353219,1826295832,50
1826295832,2576464167,50
2576464167,3353220,50
3353218,3353217,20
3353217,1826295832,20
1325736443,1325736341,50
1325736341,3353216,20
3353216,3353217,20
3699042,3353228,50
3353228,3353226,50
3353220,2576459648,20
2576459648,3353221,30
3353221,3353226,30
3353226,3353230,30
3353222,3353221,30
3353221,3353223,30
3353223,3699042,30
3699042,3353225,30
3353934,2723745272,30
2723745272,3353225,30
3353225,3353229,30
3353229,3353230,30
3353230,306564553,30
306564553,3353232,30
3353232,3353233,30
1325736393,2001376915,20
2001376915,3353925,20
3353925,3353933,20
1325736440,1325736367,30
1325736367,3353932,30
3356338,969210584,10
969210584,2995898257,10
2995898257,972980734,10
972980734,3639414437,50
3639414437,972980737,50
972980737,2995898256,10
2995898256,3356337,50
3356337,2044771635,50
2044771635,3356334,10
3346159,2504922801,30
2504922801,1673006179,30
1673006179,1673006178,30
1673006178,1117093092,40
3346172,3346171,50
3346171,1389308616,20
1389308616,3346173,50
3346163,1117085340,20
1117085340,3346165,20
3346165,3346172,20
3346172,1117085343,20
1117085343,3346166,20
3346166,3346168,20
3346168,1766159958,20
1766159958,2504903776,20
2504903776,32102416,20
32102416,32102418,20
3346170,1117085244,50
1117085244,3875308843,50
3875308843,3346165,20
3346166,3346169,20
3346169,2504036040,20
1178113349,3792802,20
4025479,1301137020,20
931738740,2506318190,50
2506318190,1983745932,20
1983745932,1983745927,20
1983745927,1983745923,20
1983745923,1983745936,10
1983745936,2044527459,10
2044527459,1983746005,10
1983746005,972980782,10
4044322,4044323,30
4044323,3351781,30
3351781,3351782,30
3351782,930325826,30
930325826,3351783,30
3351783,3351785,30
3351785,3351776,40
3351776,3351763,40
3351763,3351775,40
3351775,3351756,50
3342936,3342962,40
3342962,1766134071,50
1766134071,3342963,50
3342963,3342964,40
3342964,3342966,40
3342966,3342967,40
3342967,3342968,40
3342968,2502686114,40
2502686114,3346181,40
3353914,3353912,40
3353912,3353910,40
3353910,1002563998,40
1002563998,3353908,40
